CAN,1999,12430272000
NLD,2017,12409904014
NLD,1985,12383504229
NLD,2010,12256200748
NLD,2014,12239179039
NLD,2012,12234788033
DZA,1979,12222712011
NLD,2013,12213431289
NLD,2009,12187663470
UZB,2010,12082029100
ROU,1991,12017483279
IRQ,1967,12000007000
CAN,1998,11986102000
IRQ,1971,11955012400
NLD,2019,11921758000
NLD,2018,11909743000
NLD,2008,11901309700
JPN,1989,11866373568
MLI,2011,11865370765
IRQ,1966,11850005394
JPN,1990,11817368707
IRQ,1981,11750030000
JPN,1988,11725374021
ROU,1990,11686548768
NLD,2007,11601461763
CAN,1996,11588785000
ROU,1981,11557762500
NLD,2002,11501287052
CAN,1997,11480265800
JPN,1987,11354370298
JPN,1991,11335361976
UZB,2009,11328026800
MLI,2010,11300358022
CAN,1995,11291253300
UKR,1997,11237902954
NLD,2006,11201466401
NLD,2005,11201455914
NLD,1984,11146933897
NLD,2004,11101321816
NLD,2003,11101264235
JPN,1986,11061362944
IRQ,1965,11040210290
IRQ,1980,11000027000
ROU,1992,10968108432
JPN,1992,10966364008
CAN,1989,10951667400
ROU,1980,10915207217
IRQ,1982,10865070000
DZA,1978,10863261600
IRQ,1972,10810013000
CAN,1988,10801527214
JPN,1993,10783361164
CAN,1993,10744447500
JPN,1985,10718351742
BFA,2019,10695911727
NLD,1983,10656967577
JPN,1994,10621348710
CAN,1992,10597055900
CAN,1985,10573208885
UZB,2008,10556621850
CAN,1994,10534571300
IRQ,1964,10500007900
IRQ,1983,10491050000
BFA,2018,10444576988
JPN,1984,10423341955
CAN,1990,10393106000
ROU,1979,10352302624
CAN,1984,10346642493
NLD,1981,10316133993
DZA,1977,10298661061
JPN,1983,10273328138
NLD,1982,10254770477
JPN,1995,10250333686
MLI,2009,10249764666
ROU,1977,10207612903
CAN,1981,10190625735
CAN,1991,10172740300
BFA,2017,10140499199
NLD,1980,10138455239
CAN,1980,10091578611
UKR,1999,10084707210
UKR,2000,10074065112
JPN,1981,10065302316
UZB,2007,10043216800
JPN,1982,10040318278
IRQ,1963,10000007500
CAN,1987,9998392544
JPN,1980,9998296820
CAN,1982,9970664015
CAN,1986,9967587786
JPN,1998,9904316122
JPN,1996,9900326918
JPN,2009,9899297449
CAN,1983,9890658761
JPN,1999,9879308350
ROU,1993,9864498125
BFA,2016,9845188336
JPN,1997,9823323801
JPN,2000,9806305892
JPN,2010,9800298100
JPN,2001,9788302537
IRQ,1979,9775022000
DZA,1975,9772570061
JPN,2011,9768191146
MLI,2008,9761684764
JPN,2007,9759299131
ROU,1978,9758243019
JPN,2008,9745294751
JPN,2012,9735190507
JPN,2003,9725295042
JPN,2004,9724290600
IRQ,1978,9723321500
IRQ,1984,9723055000
NLD,1979,9722776480
IRQ,1962,9700007100
JPN,2013,9685319508
IRQ,1973,9670013900
JPN,2006,9620289742
JPN,2002,9612298504
JPN,2005,9600275300
IRQ,1990,9600080000
BFA,2015,9558492182
UZB,2006,9554807000
JPN,2014,9537323953
IRQ,1977,9500015395
IRQ,1993,9500010500
JPN,1979,9491294558
UKR,1998,9480343419
IRQ,1961,9450006500
UZB,1994,9423940400
JPN,2015,9401194581
UZB,1993,9368353600
JPN,2017,9346328675
YEM,1984,9343536828
DZA,1976,9336620661
JPN,2016,9313324506
MLI,2007,9296842163
BOL,2013,9290949471
BFA,2014,9280079552
ROU,1994,9273593632
UKR,2003,9204775246
UZB,1992,9192687600
JPN,2018,9189338402
NLD,1978,9172485943
JPN,2019,9156338846
UZB,1995,9088369400
BOL,2012,9081922367
BOL,1981,9061662936
BOL,1980,9058218458
BFA,2013,9009962957
ROU,1974,9001678837
IRQ,1988,9000076000
IRQ,1987,9000075000
IRQ,1986,8981330000
IRQ,1989,8981105000
MEX,2017,8920217570
UZB,2005,8890505200
BOL,2011,8880417827
ROU,1976,8827236126
DZA,1972,8825019061
MEX,2016,8809900628
ROU,1973,8799506335
BOL,1979,8785529950
JPN,1978,8780283807
BFA,2012,8747491565
MEX,2015,8727680313
MEX,2019,8727192298
BOL,2010,8704301024
MEX,2018,8702242449
DZA,1974,8686809661
YEM,1985,8680676914
MEX,2014,8592533683
ROU,1975,8579842331
BOL,2009,8543619133
IRQ,1974,8526014700
MEX,2013,8514073056
UZB,2004,8507507100
IRQ,1985,8500065000
BFA,2011,8492763565
IRQ,1975,8470015404
YEM,1987,8466854022
BOL,1978,8463840510
YEM,1978,8460033255
DZA,1973,8455199661
YEM,1982,8439460690
MLI,2005,8432517623
MEX,2012,8422276765
UZB,1996,8416020900
MLI,2006,8408099000
IRQ,1976,8400954500
IRQ,1994,8400015500
BOL,2008,8383887674
YEM,1983,8379716802
UKR,2002,8370582709
DZA,1971,8364148416
CAN,1979,8363524388
YEM,1988,8330896930
NLD,1977,8288884504
BFA,2010,8245444245
ROU,1997,8244261918
BOL,2007,8240271435
MEX,2011,8235443548
BOL,1977,8230312500
BOL,1982,8201719336
IRQ,2012,8200038000
IRQ,2011,8183038000
JPN,1977,8132266161
MEX,2010,8121503818
BOL,2006,8114595393
UKR,2007,8056070300
MEX,2009,8034179838
MLI,2004,8030972866
JPN,1974,8018265667
BFA,2009,8005325769
BOL,1976,7989179750
BOL,2005,7972934160
ROU,1996,7969984972
UKR,2011,7961684100
UZB,2003,7946590400
IRQ,2010,7945034000
IRQ,2009,7945027000
YEM,1981,7874445026
BOL,2004,7845473816
UZB,2002,7831596000
YEM,1986,7828766190
BOL,1985,7805336065
DZA,1970,7788017800
UZB,2001,7787199900
MEX,2008,7772994445
BFA,2008,7772201486
ROU,1995,7768990257
UKR,2014,7765460408
UZB,2000,7760597100
ROU,1972,7755824692
YEM,1979,7754396146
BOL,2003,7725550184
IRQ,2008,7722402500
CAN,1971,7720633537
BOL,1989,7703280236
BOL,1975,7695021625
YEM,1975,7691225591
JPN,1975,7684254413
DZA,1969,7668237200
UZB,1999,7667594400
UKR,2001,7653366872
MLI,2003,7648549116
BOL,1999,7631018463
TUN,2007,7618524516
UZB,1998,7613085900
BOL,2002,7598882182
UKR,2010,7577969600
UKR,2013,7577968656
BOL,2019,7551765033
BFA,2007,7545866300
YEM,1976,7543880623
DZA,1968,7533614600
IRQ,1992,7525011000
YEM,1980,7509412578
NLD,1976,7507972587
BOL,1988,7507526088
BOL,1974,7507131200
BOL,1983,7501922395
BOL,2018,7496222931
MEX,2007,7494254121
JPN,1973,7490261159
TUN,2006,7483962965
BOL,2001,7479019168
JPN,1976,7459251039
BOL,2015,7456655095
BOL,2017,7445172629
BOL,2016,7429108827
BOL,1998,7424667484
CAN,1972,7413680740
BOL,2014,7409421694
YEM,1974,7408901217
YEM,1989,7403633473
IRQ,1995,7400016800
YEM,1991,7385930627
UKR,2012,7374474324
UZB,1997,7371501300
TUN,2009,7361782297
BOL,2000,7354774859
UKR,2015,7351679685
BFA,2006,7326123276
BOL,1973,7323832700
YEM,1977,7322537375
UKR,2004,7322515500
MEX,2006,7303184937
TUN,2008,7301100705
MLI,2002,7284335735
NLD,1975,7279899155
BOL,1997,7252398800
BOL,1987,7247488796
YEM,1990,7238664223
TUN,2010,7234243007
MEX,2005,7223070584
TUN,2005,7213565900
CAN,1973,7207655832
ROU,1999,7202494621
BFA,2002,7197226839
JPN,1972,7162255124
BOL,1972,7145012200
DZA,1967,7129014000
BFA,2005,7112778039
TUN,1993,7110227000
ROU,1998,7106020806
MEX,2004,7098385036
JPN,1971,7091263339
UKR,2016,7079930254
BOL,1996,7069322230
UKR,2006,7053814800
UKR,2008,7021082600
TUN,2011,6998797226
BFA,2001,6987493092
CAN,1974,6972617680
BOL,1971,6966364500
TUN,2004,6948845356
TUN,2000,6926480399
BFA,2004,6905647620
YEM,1965,6904461286
IRQ,2000,6900023000
IRQ,1998,6900020000
BOL,1995,6894111493
TUN,2001,6860783417
TUN,2013,6855720935
