341.453865524,CAN,2005
341.356637321,BRA,2014
340.257521148,CAN,2008
340.014231513,DEU,2014
339.109712334,BRA,2015
337.8769202715,DEU,2011
336.252216063,CAN,2004
335.7715578915,DEU,2009
335.609679856,BRA,2016
335.590917029,CAN,2009
330.9457195503,BRA,2013
329.562967094,CAN,2003
327.0825145038,IND,2001
321.456901324,CAN,2002
320.7746923925,IND,2000
319.5693428905,BRA,2012
316.607868917,CAN,2000
315.486243247,CAN,2001
314.977531053,CAN,1999
312.4316476908,SGS,2016
309.71366789012,BRA,2011
306.9936850361,CAN,1997
306.1742371666,SGS,2015
305.5775876663,CAN,1996
299.84784139006,BRA,2010
299.5744400004,IND,1999
299.1394816045,SGS,2014
298.8374143866,CAN,1998
297.2089629166,CAN,1995
296.1831266619,SGS,2013
295.5177368864,SGS,2012
293.2274569458,CAN,1994
290.8499550039,SGS,2011
287.88548053,FRA,2006
286.654931922,FRA,2005
285.2209350003,FRA,2008
284.09463206784,IDN,2016
283.828816008,FRA,2004
283.34687083,FRA,2007
283.3202360458,CAN,1993
281.4800275804,IND,1998
279.945283757,FRA,2001
279.5469886639,SGS,2010
279.112138313,FRA,2003
278.136048257,FRA,2002
276.7062020704,IND,1997
276.4175608411,FRA,1999
275.9751696759,CAN,1992
274.88524407406,SAU,2015
274.5071703307,FRA,2010
274.390422224014,BRA,2008
274.107529195,FRA,2000
273.48375924206,SAU,2016
273.017906084014,BRA,2009
272.4488943923,FRA,1998
271.73436131556,IDN,2015
270.20366007,FRA,2013
269.6896038007,FRA,2011
269.0465297555,FRA,1996
268.4259789107,FRA,2009
268.25028916,IDN,2014
266.9853916398,FRA,1997
266.84607357,FRA,2012
266.7354517918,CAN,1991
265.8411433118,CAN,1989
264.5132042113,CAN,1988
264.3200898204,IND,1996
263.0242784918,CAN,1990
262.12214062,FRA,2015
261.17266006106,SAU,2014
260.85065217,FRA,2014
260.2459854793,FRA,1995
259.288658034014,BRA,2007
257.23543278,SGS,2009
256.76688997024,FRA,2016
254.298783107,SGS,2008
253.9913340118,CAN,1987
253.4179980011,FRA,1992
252.74869933006,IND,1995
252.7110406093,FRA,1994
252.64923067512,FRA,1993
252.5037602709,IDN,2013
251.57768748,GBR,1996
250.88954495,FRA,1991
250.14923958,SGS,2007
246.6014032586,IDN,2012
246.17452169106,SAU,2012
246.04214429806,SAU,2013
246.00826552024,GBR,2004
245.4723123418,CAN,1986
245.1703131535,GBR,2005
243.46116873006,GBR,1999
243.3926696913,CAN,1985
243.24293976921,GBR,2003
243.08571948012,GBR,2001
242.6313739478,GBR,2006
242.31914303,GBR,1998
241.929956871014,BRA,2006
241.5899805701,SGS,2006
240.96283032006,GBR,2000
240.95333676,GBR,1997
240.26488370161,GBR,2002
238.815535068,GBR,1995
238.035057092,GBR,1994
237.698915212,IND,1994
237.572070893,GBR,1993
237.2340677489,SGS,2005
237.2311218808,GBR,1991
235.5631847405,IDN,2011
235.12113828,CAN,1980
234.9551243,UKR,1992
234.837467132,GBR,2007
234.7854775526,GBR,1992
234.587745549014,BRA,2005
234.56347611,FRA,1990
234.38794825579,IDN,2009
234.0527553005,CAN,1984
232.1779653013,GBR,2008
232.0815544909,IDN,2010
231.85059915,CAN,1981
231.2406595506,GBR,1990
230.95923561,FRA,1989
230.768402202,SAU,2011
230.014450213,GBR,2010
228.7099928865,SGS,2004
227.1942481706,GBR,1989
227.015803641007,BRA,2004
226.74281842012,GBR,1988
226.12486773,GBR,1980
226.01601615,FRA,1988
225.68860965,GBR,1987
225.54245987006,GBR,1986
224.9870912,UKR,1993
222.9798257711,SGS,2003
222.33552052,FRA,1987
222.046773425,SAU,2010
221.67031837,CAN,1982
221.412777636,IND,1993
220.4053853812,GBR,2009
220.29161571,CAN,1983
219.0169997,GBR,2012
218.90757857006,GBR,1985
218.88178234,FRA,1986
217.40937174,GBR,2013
215.634748085,GBR,2011
215.28966199294,SGS,2002
215.2336256,GBR,1981
214.565580941007,BRA,2003
214.49362605,FRA,1985
214.181796007127,BRA,2000
213.25644145,FRA,1980
212.450947666,IND,1992
212.326646141007,BRA,2002
212.0575461,GBR,1982
211.838361427127,BRA,1999
211.7314464,GBR,1983
209.603834133,IDN,2008
209.24318255,FRA,1984
207.86639759006,GBR,1984
207.57345441,GBR,2015
207.374954607307,BRA,1998
207.122026119407,BRA,2001
206.8909350803,SGS,2001
206.77668357,FRA,1981
205.48946637,GBR,2016
205.17753523,GBR,2014
203.72821521,FRA,1983
202.878608321,IDN,2007
202.367073064,SAU,2009
202.1911895606,SGS,2000
201.5451509328,IND,1991
201.375528537247,BRA,1997
200.74871341,FRA,1982
199.8719208657,MEX,2016
196.5599107638,MEX,2015
196.4338199721,ITA,2005
196.1644140995,MEX,2013
195.991968658,IDN,2006
195.6779224821,ITA,2006
195.2808815119,ITA,2004
194.937060203,MEX,2011
194.263372287,SAU,2008
194.2022154652,MEX,2012
193.5254996958,MEX,2014
192.9724091821,ITA,2007
192.799071419,ITA,2008
192.4043661227,SGS,1999
191.6674169696,MEX,2008
191.2080418419,IND,1990
190.2955311608,MEX,2009
190.2913808,UKR,1994
190.06076541012,BRA,1996
189.84606172627,SGS,1997
189.7934895417,ITA,2003
189.5160160486,MEX,2007
189.4459086421,MEX,2010
187.36537457,ITA,2010
185.9399449947,MEX,2006
185.2693677973,ITA,1999
184.890410475,IDN,2005
183.9943717312,ITA,2002
183.7229284616,IDN,2016
183.3986122715,ITA,2001
183.19667446,ITA,2011
182.6129959911,ITA,2000
182.245214254,ITA,1998
180.5858469,SAU,2007
180.5486591,UKR,1995
179.529303521,ITA,2009
178.83588298,BRA,1995
178.6612044404,IND,1989
178.2835120421,MEX,2005
177.1145280279,ITA,1997
177.00911951,ITA,2012
176.00160308321,SGS,1996
175.88449472054,IDN,2015
175.31213232836,SGS,1998
175.2021410428,ITA,1996
175.0409429443,SAU,2006
174.1926841485,ITA,1995
173.02917562056,IDN,2014
172.9156740919,MEX,2004
169.88532876572,ITA,1992
169.5751766204,IND,1988
169.55957089551,ITA,1991
169.40240972536,IDN,2013
168.562423365,ITA,2013
168.43610067,ESP,2007
168.225750412,MEX,2003
168.137823356,SAU,2005
168.082672415,BRA,1994
168.07918510704,ITA,1993
166.7507190393,ITA,1994
166.33758891836,ITA,1990
165.08116360722,ITA,1989
164.986750134,ITA,2015
164.802523716,ESP,2006
164.67924537251,IDN,2012
164.58589016,ITA,2016
163.4283081721,UKR,2003
163.146028653,ESP,2005
162.846214972,MEX,2000
162.580829331,ITA,2014
162.5463312117,MEX,2002
162.42800669512,SGS,1995
162.3985044016,MEX,2001
161.9801614,UKR,1996
161.90049087,ESP,2008
161.8044279403,IDN,2010
161.523383994,IDN,2004
160.849038953,UKR,2007
160.76500739,BRA,1993
160.72435579,ITA,1988
160.490353829,ESP,2004
158.86278465536,IDN,2011
158.7024327831,SAU,2004
158.4205708871,ZAF,2008
158.242233167,UKR,2008
157.2087149,UKR,1997
157.079783389,ITA,1987
156.5341199118,MEX,1999
156.4458560914,MEX,1998
155.51773368,ESP,2010
155.38851188,BRA,1992
155.23617213,ITA,1980
154.83394043,BRA,1990
154.7447960917,IDN,2003
154.64935861021,UKR,1999
154.2045693524,UKR,2006
153.508926355,ESP,2003
153.44888981021,IND,1987
152.93311862,ESP,2011
152.468159149,ZAF,2016
152.40176705,BRA,1991
151.9904407006,ZAF,2013
151.9076171668,ZAF,2012
151.70448461021,UKR,1998
151.6235773678,ZAF,2014
151.47596428,ITA,1981
151.35213206,ITA,1986
151.23664526,ESP,2009
151.08448556,ESP,2012
150.8628331415,UKR,2002
150.39355734806,AUS,2016
150.242978877,ZAF,2015
150.2353536204,UKR,2000
149.9174944118,UKR,2004
149.26375955,ITA,1985
149.2553688447,ZAF,2011
148.9691856,ITA,1984
148.8224961018,IDN,2002
148.7928412629,UKR,2005
148.70928739018,SGS,1994
148.6800359126,ZAF,2010
148.28724895,ITA,1982
147.961115227007,IDN,2009
147.917947643,TUR,2016
147.8776029421,ZAF,2007
147.2859253098,ESP,2002
146.676075621,UKR,2001
146.6514733847,ZAF,2009
145.9442778712,MEX,1997
145.57801011,ITA,1983
145.38745404012,IND,1986
145.33168348006,AUS,2015
145.274220939,SAU,2003
144.6287311606,MEX,1994
144.40577233006,AUS,2014
144.3253009597,ESP,2001
144.30474295306,AUS,2012
144.23101665,ESP,2016
144.0540253708,MEX,1996
143.85511449006,AUS,2013
143.1751393588,UKR,2011
142.92750439,ESP,2013
142.72660312,ESP,2015
142.533908438,TUR,2015
141.859255538,AUS,2011
141.295563038129,IDN,2008
141.188528116,AUS,2009
141.12185059,ESP,2014
140.6905688711,ZAF,2004
140.4179739308,MEX,1995
140.3427238826,IDN,2001
140.1768176451,ZAF,2006
138.9483055557,SAU,2002
138.8671709661,ESP,2000
138.74877981018,SGS,1993
138.293406205,AUS,2008
138.1694249781,ZAF,2005
137.88635028,BRA,1989
137.84714247,AUS,2007
137.64199421306,THA,2016
135.5652524203,MEX,1993
134.888663689,BRA,1988
134.8549721,IND,1985
134.4892249513,ESP,1999
133.82859993,AUS,2006
133.566004801,SAU,2001
133.100632304,AUS,2010
132.9735275301,ZAF,2003
132.522640518901,IDN,2007
132.41207646306,THA,2015
131.839293739,AUS,2005
131.385189852,UKR,2012
130.5771621609,ESP,1998
130.49793900106,THA,2014
130.17525563,BRA,1987
130.13503797206,UKR,2010
129.674404685,AUS,2004
129.5754492021,IDN,2000
128.797609654,TUR,2014
128.63001601815,SAU,2000
128.58280107027,MEX,1992
128.53510117106,THA,2013
128.1524161,IND,1984
127.41401463018,MEX,1991
127.22524437012,SGS,1992
127.069859511,BRA,1986
127.023094117,POL,1987
126.5323504401,ZAF,2002
126.3641835491,TUR,2012
125.764335134,AUS,2003
125.49932182,TUR,2013
125.0802409409,ESP,1997
124.937422368,POL,1988
124.322722869,UKR,2013
123.6251087423,IDN,2006
123.560778171,ZAF,1998
122.995532194,ZAF,2000
122.9802880588,TUR,2011
122.965064035,AUS,2002
122.536499118,SAU,1999
122.0609677,MEX,1989
122.011967514,ZAF,2001
121.83878921806,THA,2012
121.42682446,ZAF,1997
121.20226298,POL,1986
120.569943209,POL,1989
120.44830172,TWN,2016
119.92628137,TWN,2014
119.69190491,ZAF,1999
119.4498485095,IDN,2005
119.43358971,BRA,1985
119.36575773,TWN,2015
119.05401297,IND,1983
118.93547590012,MEX,1990
118.900319268,AUS,2001
118.61590768312,ARE,2016
117.800604492,UKR,2009
117.7588984769,AUS,2000
117.6609464946,AUS,1999
117.4219631228,ESP,1996
117.3285536515,TWN,2010
117.011833654,ZAF,1996
116.87083350912,ARE,2015
116.424283008,TWN,2011
116.3643676,POL,1985
116.0415612,IDN,1999
115.9720915,MEX,1988
115.965096563,TWN,2013
115.5312240892,TUR,2010
115.49213508012,TWN,2007
115.4793049,IDN,1998
114.8865793379,ESP,1995
114.760275094,TWN,2012
114.7088424925,AUS,1998
114.47229564742,THA,2011
114.355211064,SAU,1998
114.0226983179,IDN,2004
113.91843188006,SGS,1991
113.7337233,MEX,1987
112.88655166,ZAF,1995
112.621952757,POL,1980
112.45020022,IND,1982
112.27726944644,TUR,2009
112.113148889,TUR,2007
111.97106637,MEX,1985
111.83610553,POL,1984
111.73029392,BRA,1984
111.59704823,MEX,1982
111.4806918,IDN,1997
111.44063064148,THA,2010
111.34108460554,TWN,2008
110.9590034606,TUR,2008
110.76800577,MEX,1986
110.40362403806,TWN,2006
110.3429535607,ESP,1994
110.111970603,UKR,2014
109.9395070119,AUS,1997
109.856005689,SAU,1997
109.8504367085,ESP,1992
109.8309209806,TWN,2009
109.4896773914,ESP,1991
109.0840240885,IDN,2003
108.96610047,NLD,2010
108.61712646,IND,1981
108.23543641606,TWN,2005
107.829890944,NLD,2007
107.614102623,NLD,2005
107.564185797,POL,2016
107.3460045788,NLD,2004
107.130029266,NLD,2006
106.84063555,ZAF,1994
106.7610896686,ESP,1993
106.71377992,NLD,2008
106.681782902,AUS,1996
106.64008415712,ARE,2014
106.5670371754,IDN,2000
106.36380453,POL,1983
106.24778055354,TWN,2004
105.97449857,MEX,1984
105.7303075048,IDN,2002
105.4730514,MEX,1981
105.21344069,MEX,1983
104.85413664612,ARE,2013
104.7676043514,ESP,1990
104.577167564,POL,2015
104.300065529,ZAF,1993
104.1977399671,NLD,2003
104.0684287906,POL,2011
104.010612608,POL,1982
103.867821119,NLD,2009
103.6574620606,POL,2012
103.607427892,TUR,2006
103.56400699,NLD,2011
103.551689314,SAU,1996
103.482162686,POL,1981
103.44483174072,THA,2009
103.1136047506,POL,2013
102.9836418672,IDN,2001
102.9001163505,POL,2010
102.7157778,ZAF,1992
102.4966838515,AUS,1995
102.47446606,ESP,1989
102.4136474383,NLD,2002
102.36894916,ZAF,1990
102.29594364,ZAF,1991
102.21469920673,TWN,2003
102.14700127006,SGS,1990
101.99909563,POL,1990
101.9235600209,POL,2014
101.7446928526,ARE,2011
101.6614251,KAZ,1992
101.575820913,POL,1996
101.36063229,BRA,1980
101.344717485,NLD,2012
101.1061486289,NLD,2001
100.720083293,BRA,1983
100.6120037524,ARE,2012
100.513318637,BRA,1982
100.29284500012,POL,1997
100.24492807,POL,1991
100.122652028,NLD,2013
99.80156415512,NLD,1996
99.6706570205,POL,2008
99.37003293114,AUS,1994
99.3119148,ZAF,1989
99.25555534027,THA,2008
99.160157567,POL,2007
98.942608863,POL,2006
98.92565494,ZAF,1988
98.772314131,ARG,2016
98.71216398624,NLD,1998
98.5822994,IDN,1996
98.571028056,NLD,2016
98.43176634,BRA,1981
98.21075037012,NLD,1997
98.13257132,ESP,1988
98.12456745918,THA,2007
98.006078839,ECU,2016
97.884824472,POL,1993
97.8099752795,IDN,1999
97.765029627,SAU,1994
97.6750570185,NLD,2000
97.34981705202,TWN,2002
